,Emotion,URLs,color
125,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqIuosmM7BkuVPmBX92p5ZfgLSaBB6_av9bJrvYINYp7veeSrseePVqVQ85g&s,"(217, 153, 148)"
126,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThk-N9vPNL3DqnmLdlBqzSHRw2oDnxCG0UG_yFdCTOEqM-vGp0MIzo8ijBrw&s,"(17, 16, 24)"
127,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2gDptK6lsy0wbQCfr1m5FY60T0pkmq0qBrdNeJnvHD-fESlzN8U99RnGPAdI&s,"(223, 221, 219)"
128,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMtLqWMrMjbcGf6w94-VX9ISRI1y1J8GDR6j9wLbo1dXC8pOb9OMTzrXiSrEU&s,"(96, 83, 86)"
129,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5fvFVvA4gPwJWuHKaRsEi9EZwIq4RnnQrDQ7jsQXxSJaMDv69DCxNJZ2mVQ&s,"(215, 210, 214)"
130,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYj-nhBuwdO2et9c6h6YmIuQvJ2Q8tbyx6Ak1z2zMvjXX3NMMxirU-cBNaB6I&s,"(147, 150, 141)"
131,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZWz7uf3U0ikEBhieOhBqDSG2dI_T5ejSuHdRRs2OrqO-zBE71DRtbVRr3jGY&s,"(146, 189, 211)"
132,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2UfF_pngQENYRMko1gYwDrtwf4VfLFYivnsDMPNyYyYY7TPN7JI4QT851dQ&s,"(200, 193, 186)"
133,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKRpR6fds7sl6uL3kXX6EV_2Gz9riJVZHJpfCWmJGwnMOHvJ_Gk-h7GAKB7P8&s,"(196, 187, 180)"
134,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv356k6ceBmy4TlOWH-l1HeOHqAkWaSluynz1Z0OJTvrgsBp5Ga8irkrINaA&s,"(191, 181, 175)"
135,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyF2hioZoWVsxHetyo0KWmuKdRAnuZ1VTJarUOcAefcE7e6bETxvzKOaaLWJo&s,"(118, 105, 115)"
136,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVX3XouT7-xXUuIyXlg5ZlU6R_ubSbtA-j19IdXvDOrNZiHvZHj2_VqoAYzco&s,"(237, 229, 224)"
137,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrnaj1I5hWfgx9GWwPfHB74wVegzi6M53k0QblDGxk_YkplHI_tzJZNHHs1g&s,"(103, 99, 100)"
138,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7L_JILI2HPHf_QvZ-BQJJ-wMy2OpX-qiLhYAhS-x1h8VKq4K2eDlAv1-2MA&s,"(245, 186, 14)"
139,disgusted,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM4ezyRZUqfXEJ0OSjpjAmsZogXL3toD2JrVsyWcyqmwMz7R_mqBjKRcg_Pb4&s,"(224, 204, 188)"
140,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlyrAFDS0IVG4r6R41ot1jQBPLu-6yLhSv0BsNJbUuIF7q08-993OSOrw9SA&s,"(76, 57, 75)"
141,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIbNqUqwi41r7X82mP3Y6kuvP7Hy9uR-ldReKKqubVeKmTSBG143aa2HPAN3E&s,"(234, 229, 220)"
142,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSd1lAAgwHVZgB4nCm2ORy2APiWPrejy70fdXM08sKzUVoUI03ial3J-tKDA&s,"(238, 235, 230)"
143,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcT1r7z2y5G0NMTIu6jffs2WAm7lTD6s4zqKvfw6DQmckWeIm4ge615Xbt4jo&s,"(229, 223, 225)"
144,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3r7DbdtxnaLjkHgu2OqabA8ujJgr0JqObRtFGKNZw_B_K9btFY2IoT_P8Rw&s,"(128, 163, 203)"
145,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQa4JQEQo0xwIdDriYtI-xyaYqf4zhRabSvB9fBC5SWA7idLgh_PlaxnFoKyug&s,"(241, 215, 205)"
146,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTxpAtnHh32tcUfDqBgfsaVnkwwVeW-iRzow3sLBCajymycX5wzC9PHO9CZ30&s,"(232, 226, 204)"
147,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeoMI5lUteOiA6A6Cr_Mso4AbKvNDfObrbn0Nz8-O3324eTDFpy3wDGq8oR_k&s,"(46, 75, 97)"
148,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0ZkYWoirIv2MaSxhrguSypIAQFkucI6i6ARPNmhekFnjJhzmT6J5H_61lEw&s,"(186, 189, 195)"
149,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTASo0Dtu0phhdscNRbFPCHqNX9Zz0CSf_Oa_xtS-1vjySdedirCVWNQ6bykg&s,"(121, 114, 101)"
150,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQk0RxUFzKsSmmo8p4ZtCIkWTcFyVEq22oeHON854yKX_V9Ftf_Yc0XcPm6cJI&s,"(82, 37, 15)"
151,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3iiFfW6Vmyie3Y8KbQ5dmKQf3ryIO1IvAH3Pm4Top9AxND6KPAvSikjbkjA&s,"(20, 32, 67)"
152,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5083FuSF9A0OYLJHULuM-nsyRwaZ4WCFmAb2TRGtRs0vMf2y1nhtPcCyCUsc&s,"(194, 136, 132)"
153,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsKd1uzfuCU0bgDk82vq-GjdOMWMg19iAlVvcRl_mS2wz9T30mrjcKsC67YQ&s,"(229, 221, 221)"
154,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ023k1UeoN-aAfyju1DkPGuqE9exxfd68zEobJJ2QQtRz2qJ-CTJYDsumwuA&s,"(236, 201, 129)"
155,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD-a2AIwTZ4bsdSKxl-OmxN_8ldBCVLr9IO_JLLlb6wne9oP1u1P-cu05aWg&s,"(31, 21, 18)"
156,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaEUSd05obiDvzfwvjnOKQBd_B_TBoXIuSALcAAgDkE8BtYKE1O4UHihOiDA&s,"(197, 192, 217)"
157,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1QE-EUZB96X9esPN6992h-qqt1bXepuZ62-F55s64GxgG4naSZPoVXD9lKw&s,"(193, 178, 148)"
158,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpXL4xVl8ExaKx1XoG4F0ELart6Hu7VAfeZRu78uLX3zPzHKP3PaDxep-tZb8&s,"(228, 227, 226)"
159,nervous,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPRqoad6MeV5AX3q8eosYz_LiKnJS5f5MEtTvcSw-7zBLGeVPMly1iWfRHchA&s,"(10, 55, 142)"
160,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiQWr0Hof7q5g-iK1JxsTotq8KEEAR4-PnwVCrPv-GCvi8tkHOaL_dTHnyKg&s,"(221, 178, 180)"
161,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSR30SEp5SjhbwZ_l5UjXNUuztzS6i6_janNmTuRbG47-kzT2lLkylj8qZr9A&s,"(171, 172, 150)"
162,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgqQcEDzufZ6URMQeKEnJhGWlaT1jExKCOutlp8pXBy0nvpN1odGV7M4zJlw&s,"(183, 168, 127)"
163,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSifT-Wxtq6T4BCGEvlSX-U84PDfgYfi3EydOuVVB_u74SlJ05zLGM3dRJTyaw&s,"(133, 116, 42)"
164,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_MT4wyzwq-DpqNuqdkKYiw0Prm3j7axbDPi7HBRaLGyylT0iLDTLv2lEsLw&s,"(240, 206, 74)"
165,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwUh3ASzafbJpDr0Bg7YaEpqn7ifM3l2f-_3RVnwC61MPkK-bS3PqsUQ7yqm0&s,"(113, 78, 74)"
166,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAgs6mj7n6fqku2EmDpLhycJTORfkKtctqn7tePn6cF0I_p-v9i5x2avXRJr8&s,"(204, 208, 216)"
167,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl1MsZL0B1A1xYaeqffcrIy016ZrM-LxTNP3iRNpkSxPbNnjtDjb5qAkwks_4&s,"(236, 193, 118)"
168,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7ZyzWrV7R44_KcfGn1YOFvalP4w3veIexfM2Fg76EROnkIJl2YLZ-NmHS3g&s,"(55, 37, 35)"
169,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAqGeohIAi2IxDvXwD8Z6hV3pdk9mbBsjV0RMuE6mc0fJHsytebYhEVIrITRw&s,"(209, 204, 200)"
170,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2cArZfP3SCEm0ZtQZPeVmeBJt4R5Gh_qsuB_SypXbBAHyumWHLOf2bVfnRQ&s,"(220, 220, 209)"
171,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvFXzJoTa-S7yxCp7I3A4_AKxkyqr8pAvujkl8KposTb6svPm5hqct2DQzug&s,"(184, 177, 170)"
172,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5A8efMQUQ1PkoxXij5nqLaJPQ0EkQ3mbutqYq_JfDwKA519LVdDh9WHT0sA&s,"(69, 94, 96)"
173,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsQqf_Pem6CEePa8G4-_suwvoI5GnfULiQXHZ1gn1c6bMN9EhQj-eMTWF9yg&s,"(63, 79, 82)"
174,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyhhQxMw7WkioIGvMEXYpPOEb8RTO9f3ZWjmwuNbYcAky5yu0C6lBDcNz_72E&s,"(200, 193, 184)"
175,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvj0CCZrpuA8jTqiGDsyuY--1MOpEuyjAQViUfsF1NEa0Duv0sZTyzuo27vw&s,"(47, 30, 63)"
176,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOM1mRQ5bASU3IOBokcMadbP3nSV9U-jVEmoHI5QYqommCrrIro7zXVmxzZwQ&s,"(66, 66, 61)"
177,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqiMbBDX7Pe4bGpVnOMtbpAzEr18BFQZngRZXL2pM4WBuXwyDs8rwbLblvyg&s,"(214, 172, 106)"
178,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDN3A12fOtLQg32TJwmkjUJEE1AEGb60v5T2SDgY-eoirvQSx0hysrqOXhopo&s,"(92, 94, 142)"
179,nostalgic,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjxrlVFn3R_4TTr-rpdQmyEqwzEdfPP6yyiUuyyzzYA1z3kGNLR2QjHGLuhA&s,"(77, 37, 56)"
180,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbmSeo2w4hDrazSswnwobOWIjR851cudhjaz20UxIukVAZN12U7ywZojVf-A&s,"(45, 41, 40)"
181,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHkTZQF_DQTVECKeGp4O_J9A8Soj501SK0iCe2lEJQ7ltRnfpo35KyLZSvSxY&s,"(51, 48, 47)"
182,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxi8HP849ska5DjJh6p0UX6uJCZcA7qPGaEhjaIlHT1EEYNH0oO-LFFyDo6s8&s,"(42, 65, 71)"
183,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQENng28_5uxi7zOo_d3E-GBI2zaLj_CRowqI_TlTmVdi0bCmuWpmhYIyCBTsA&s,"(244, 182, 188)"
184,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4m8vCgdd_C5VLOf_aPD2371dQGuM2B6bXSoTjCWLPsmjZAT4C2brLfOIbrUI&s,"(49, 44, 43)"
185,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4t2jd8xb6wmd4cdwO0TPSxnczBMCgSS9z6Bq5SAmKPYZ8JqYJZw7zuxqD3A&s,"(228, 234, 234)"
186,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVw91bbt25rN3BKTVifbLoFGR895I_8f-IBP1HXpLniJ0LAj68Q89vMtXLPg&s,"(64, 59, 58)"
187,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdGLBoPtxAjSda81eIfDJk1MMn3N7lAdVdn4bQuyI4n2n_5qmD_nJiue3kDUo&s,"(51, 47, 51)"
188,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5AnS4gWgAJnApuhu5cNsILF9ZbaDt17BPnlrYMLupklzsAOvIqCj1w5ZhQg&s,"(230, 173, 171)"
189,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4GpnaD-ZCGGbCAtLNbgJ8DlFU3o7Ld4CfPORi5w0unvaZE-iBsih0BjcW1d0&s,"(231, 235, 236)"
190,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_dCx5WzBFr7unlsreR_9BtzvaU-j3AKYV1TS43bM9NeL65dGYwWpTIoaGhg&s,"(233, 212, 208)"
191,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1agR3nbh0MqzZ1tNKllMNH847C24_21XYogSlkGs9UWnmz0lIuHRMlbBo5Bc&s,"(63, 57, 55)"
192,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRc5uKuU9Th_XEBzh2HKKKdxV854lfpF3QcowPhmApQvOGNXn2oEvFl-4HEP_s&s,"(64, 53, 37)"
193,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4iKq0WqpciiexlGEohurotXVQ4-sgyac3Q4P_Kztvmw6o37fPf9POBW6R_w&s,"(27, 112, 137)"
194,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ85oi9SjPimeG2tcGASbTr_W-C6qrkuEy5ePWnTWORbPpkbaYIOgANXrey6Q&s,"(243, 174, 181)"
195,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiK7sWQ0HFHgyeJFodXUAXF6fckrNiswYZWLRSzEWjZsDjx-giKL_f8kA2rgQ&s,"(61, 54, 48)"
196,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUbh4uCVUfrFqtA0I2q46P4boTxsryuUbfjNzT3_Jxkok0fMZANDAIjFhZZvc&s,"(154, 177, 187)"
197,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPNg2c98nzK-d8cHw4YuM5xM642A5c1dpd3_jGcEttoDVzWJSWkMHq7ZxEvlg&s,"(68, 72, 83)"
198,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSjNTNnpqwPry7g3-oxunRIdyU9XEdJIIHBjKT0-jEDK4iQvJSvaX4GJpt3Q&s,"(179, 178, 178)"
199,pleasure,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHf2DODLDwvfgqxhBNy-NkqaZBOhT_NxKFoUW-IZIc_YgMI8oIdd230E4RZg&s,"(36, 11, 42)"
